date,temperature
2022-05-17,13.9
2022-05-18,12.9
2022-05-19,10.4
2022-05-20,12.9
2022-05-21,11.2
2022-05-22,12.1
2022-05-23,11.0
2022-05-24,11.3
2022-05-25,9.7
2022-05-26,10.2
2022-05-27,8.5
2022-05-28,9.2
2022-05-29,7.3
2022-05-30,9.2
2022-05-31,10.8
2022-06-01,10.8
2022-06-02,9.6
2022-06-03,9.7
2022-06-04,9.8
2022-06-05,11.1
2022-06-06,13.9
2022-06-07,16.4
2022-06-08,14.1
2022-06-09,12.5
2022-06-10,13.0
2022-06-11,12.8
2022-06-12,11.0
2022-06-13,10.4
2022-06-14,12.2
2022-06-15,12.2
2022-06-16,13.7
2022-06-17,12.4
2022-06-18,10.7
2022-06-19,12.0
2022-06-20,12.5
2022-06-21,10.8
2022-06-22,10.2
2022-06-23,13.3
2022-06-24,20.8
2022-06-25,18.4
2022-06-26,15.5
2022-06-27,15.8
2022-06-28,15.3
2022-06-29,17.3
2022-06-30,19.2
2022-07-01,18.9
2022-07-02,14.4
2022-07-03,13.6
2022-07-04,12.4
2022-07-05,11.5
2022-07-06,11.5
2022-07-07,11.7
2022-07-08,11.8
2022-07-09,10.3
2022-07-10,11.3
2022-07-11,15.4
2022-07-12,14.2
2022-07-13,12.3
2022-07-14,10.9
2022-07-15,10.8
2022-07-16,11.0
2022-07-17,12.0
2022-07-18,14.1
2022-07-19,19.8
2022-07-20,17.7
2022-07-21,13.0
2022-07-22,13.8
2022-07-23,13.2
2022-07-24,13.3
2022-07-25,13.3
2022-07-26,10.2
2022-07-27,10.3
2022-07-28,12.4
2022-07-29,13.6
2022-07-30,13.9
2022-07-31,12.8
2022-08-01,12.3
2022-08-02,13.6
2022-08-03,14.9
2022-08-04,11.7
2022-08-05,11.3
2022-08-06,11.2
2022-08-07,12.1
2022-08-08,13.6
2022-08-09,14.6
2022-08-10,16.6
2022-08-11,15.7
2022-08-12,14.8
2022-08-13,15.2
2022-08-14,19.1
2022-08-15,20.2
2022-08-16,17.2
2022-08-17,12.7
2022-08-18,13.3
2022-08-19,15.3
2022-08-20,14.8
2022-08-21,13.6
2022-08-22,13.6
2022-08-23,18.0
2022-08-24,20.1
2022-08-25,16.9
2022-08-26,13.6
2022-08-27,12.3
2022-08-28,12.2
2022-08-29,13.8
2022-08-30,14.6
2022-08-31,15.1
2022-09-01,13.4
2022-09-02,13.8
2022-09-03,14.1
2022-09-04,16.0
2022-09-05,17.7
2022-09-06,17.2
2022-09-07,15.1
2022-09-08,16.0
2022-09-09,13.5
2022-09-10,12.5
2022-09-11,12.6
2022-09-12,12.7
2022-09-13,11.8
2022-09-14,10.6
2022-09-15,9.7
2022-09-16,11.2
2022-09-17,9.4
2022-09-18,10.5
2022-09-19,9.8
2022-09-20,8.9
2022-09-21,11.0
2022-09-22,12.9
2022-09-23,11.2
2022-09-24,9.7
2022-09-25,8.5
2022-09-26,9.7
2022-09-27,10.0
2022-09-28,12.7
2022-09-29,11.0
2022-09-30,11.3
2022-10-01,11.3
2022-10-02,10.9
2022-10-03,10.8
2022-10-04,11.3
2022-10-05,10.1
2022-10-06,10.7
2022-10-07,11.3
2022-10-08,7.7
2022-10-09,11.0
2022-10-10,9.6
2022-10-11,7.4
2022-10-12,9.4
2022-10-13,8.7
2022-10-14,8.1
2022-10-15,7.3
2022-10-16,8.5
2022-10-17,7.8
2022-10-18,8.4
2022-10-19,5.0
2022-10-20,4.4
2022-10-21,6.4
2022-10-22,8.7
2022-10-23,9.7
2022-10-24,9.2
2022-10-25,10.1
2022-10-26,10.8
2022-10-27,11.7
2022-10-28,11.9
2022-10-29,10.8
2022-10-30,10.6
2022-10-31,11.3
2022-11-01,11.2
2022-11-02,9.6
2022-11-03,9.1
2022-11-04,6.8
2022-11-05,7.3
2022-11-06,7.7
2022-11-07,6.3
2022-11-08,9.7
2022-11-09,9.3
2022-11-10,10.2
2022-11-11,11.6
2022-11-12,10.2
2022-11-13,10.1
2022-11-14,8.6
2022-11-15,8.5
2022-11-16,8.1
2022-11-17,3.7
2022-11-18,1.7
2022-11-19,-0.1
2022-11-20,-1.0
2022-11-21,-1.8
2022-11-22,-0.2
2022-11-23,5.1
2022-11-24,7.7
2022-11-25,8.5
2022-11-26,8.0
2022-11-27,8.2
2022-11-28,7.3
2022-11-29,5.6
2022-11-30,3.7
2022-12-01,3.7
2022-12-02,1.0
2022-12-03,-0.0
2022-12-04,-1.3
2022-12-05,1.0
2022-12-06,1.0
2022-12-07,-1.6
2022-12-08,-1.6
2022-12-09,-3.5
2022-12-10,-4.0
2022-12-11,-2.1
2022-12-12,-4.3
2022-12-13,-3.4
2022-12-14,-4.0
2022-12-15,-4.0
2022-12-16,-0.3
2022-12-17,1.8
2022-12-18,1.2
2022-12-19,4.8
2022-12-20,6.7
2022-12-21,4.3
2022-12-22,2.1
2022-12-23,-1.1
2022-12-24,-2.4
2022-12-25,4.0
2022-12-26,3.8
2022-12-27,0.9
2022-12-28,1.0
2022-12-29,4.8
2022-12-30,4.4
