date,temperature
2018-05-20,13.6
2018-05-21,15.4
2018-05-22,13.1
2018-05-23,11.2
2018-05-24,13.2
2018-05-25,17.3
2018-05-26,18.1
2018-05-27,20.3
2018-05-28,19.2
2018-05-29,19.5
2018-05-30,25.2
2018-05-31,24.0
2018-06-01,21.3
2018-06-02,19.8
2018-06-03,15.9
2018-06-04,13.3
2018-06-05,14.3
2018-06-06,14.6
2018-06-07,15.3
2018-06-08,15.2
2018-06-09,16.0
2018-06-10,10.5
2018-06-11,10.4
2018-06-12,10.5
2018-06-13,10.7
2018-06-14,10.9
2018-06-15,11.7
2018-06-16,13.6
2018-06-17,13.2
2018-06-18,11.5
2018-06-19,7.2
2018-06-20,8.2
2018-06-21,6.2
2018-06-22,8.2
2018-06-23,7.9
2018-06-24,8.8
2018-06-25,11.6
2018-06-26,12.2
2018-06-27,12.8
2018-06-28,13.8
2018-06-29,14.8
2018-06-30,14.4
2018-07-01,16.6
2018-07-02,14.2
2018-07-03,12.4
2018-07-04,10.9
2018-07-05,5.5
2018-07-06,10.8
2018-07-07,12.0
2018-07-08,11.5
2018-07-09,10.4
2018-07-10,14.8
2018-07-11,14.8
2018-07-12,9.5
2018-07-13,10.4
2018-07-14,10.7
2018-07-15,16.8
2018-07-16,17.3
2018-07-17,17.3
2018-07-18,15.0
2018-07-19,13.1
2018-07-20,14.7
2018-07-21,14.5
2018-07-22,9.4
2018-07-23,12.7
2018-07-24,16.5
2018-07-25,15.9
2018-07-26,14.6
2018-07-27,25.1
2018-07-28,25.8
2018-07-29,12.5
2018-07-30,12.6
2018-07-31,16.6
2018-08-01,8.2
2018-08-02,10.4
2018-08-03,16.4
2018-08-04,14.4
2018-08-05,9.3
2018-08-06,8.5
2018-08-07,17.6
2018-08-08,16.6
2018-08-09,15.1
2018-08-10,12.5
2018-08-11,12.4
2018-08-12,12.4
2018-08-13,13.9
2018-08-14,13.0
2018-08-15,15.5
2018-08-16,14.0
2018-08-17,11.5
2018-08-18,13.3
2018-08-19,13.1
2018-08-20,11.9
2018-08-21,12.0
2018-08-22,12.2
2018-08-23,12.2
2018-08-24,7.7
2018-08-25,7.9
2018-08-26,7.2
2018-08-27,8.2
2018-08-28,11.3
2018-08-29,7.3
2018-08-30,8.1
2018-08-31,7.5
2018-09-01,11.0
2018-09-02,8.8
2018-09-03,9.6
2018-09-04,7.9
2018-09-05,7.7
2018-09-06,-1.0
2018-09-07,17.6
2018-09-08,13.8
2018-09-09,11.3
2018-09-10,11.9
2018-09-11,10.3
2018-09-12,7.8
2018-09-13,9.3
2018-09-14,6.2
2018-09-15,2.2
2018-09-16,9.1
2018-09-17,7.1
2018-09-18,15.0
2018-09-19,13.3
2018-09-20,8.1
2018-09-21,5.6
2018-09-22,5.9
2018-09-23,0.9
2018-09-24,5.0
2018-09-25,9.3
2018-09-26,9.6
2018-09-27,6.4
2018-09-28,5.6
2018-09-29,6.8
2018-09-30,7.4
2018-10-01,6.1
2018-10-02,5.8
2018-10-03,6.3
2018-10-04,9.1
2018-10-05,7.8
2018-10-06,6.2
2018-10-07,5.7
2018-10-08,9.3
2018-10-09,11.0
2018-10-10,11.9
2018-10-11,15.6
2018-10-12,15.9
2018-10-13,13.3
2018-10-14,11.9
2018-10-15,6.7
2018-10-16,9.0
2018-10-17,9.1
2018-10-18,8.1
2018-10-19,8.3
2018-10-20,8.1
2018-10-21,9.0
2018-10-22,7.5
2018-10-23,6.5
2018-10-24,5.7
2018-10-25,5.7
2018-10-26,3.4
2018-10-27,2.0
2018-10-28,1.1
2018-10-29,1.9
2018-10-30,2.5
2018-10-31,5.9
2018-11-01,9.2
2018-11-02,6.4
2018-11-03,7.2
2018-11-04,9.8
2018-11-05,9.5
2018-11-06,8.6
2018-11-07,12.8
2018-11-08,10.5
2018-11-09,9.8
2018-11-10,11.1
2018-11-11,10.4
2018-11-12,8.8
2018-11-13,8.2
2018-11-14,9.0
2018-11-15,10.3
2018-11-16,10.0
2018-11-17,8.1
2018-11-18,5.8
2018-11-19,3.3
2018-11-20,0.8
2018-11-21,1.8
2018-11-22,1.5
2018-11-23,2.6
2018-11-24,-0.6
2018-11-25,-0.9
2018-11-26,-2.1
2018-11-27,1.8
2018-11-28,4.1
2018-11-29,8.2
2018-11-30,7.5
2018-12-01,5.4
2018-12-02,5.9
2018-12-03,5.3
2018-12-04,1.3
2018-12-05,2.2
2018-12-06,3.5
2018-12-07,6.5
2018-12-08,4.2
2018-12-09,3.4
2018-12-10,3.3
2018-12-11,1.4
2018-12-12,1.6
2018-12-13,1.4
2018-12-14,1.5
2018-12-15,3.4
2018-12-16,4.4
2018-12-17,2.3
2018-12-18,3.4
2018-12-19,7.1
2018-12-20,7.2
2018-12-21,5.6
2018-12-22,2.4
2018-12-23,0.2
2018-12-24,3.4
2018-12-25,5.4
2018-12-26,5.7
2018-12-27,6.5
2018-12-28,5.6
2018-12-29,4.2
2018-12-30,2.6
