date,temperature
2019-04-02,6.2
2019-04-03,6.5
2019-04-04,10.7
2019-04-05,11.7
2019-04-06,7.2
2019-04-07,4.6
2019-04-08,5.3
2019-04-09,3.4
2019-04-10,3.9
2019-04-11,4.4
2019-04-12,3.6
2019-04-13,4.6
2019-04-14,5.1
2019-04-15,5.4
2019-04-16,7.7
2019-04-17,9.4
2019-04-18,11.8
2019-04-19,12.7
2019-04-20,11.9
2019-04-21,11.4
2019-04-22,13.7
2019-04-23,15.2
2019-04-24,15.1
2019-04-25,14.4
2019-04-26,12.7
2019-04-27,9.3
2019-04-28,10.3
2019-04-29,12.9
2019-04-30,8.9
2019-05-01,7.3
2019-05-02,4.8
2019-05-03,3.4
2019-05-04,5.3
2019-05-05,4.2
2019-05-06,4.9
2019-05-07,4.1
2019-05-08,3.9
2019-05-09,6.3
2019-05-10,6.7
2019-05-11,6.8
2019-05-12,5.9
2019-05-13,5.9
2019-05-14,8.7
2019-05-15,12.0
2019-05-16,12.7
2019-05-17,17.7
2019-05-18,14.0
2019-05-19,14.5
2019-05-20,14.1
2019-05-21,14.7
2019-05-22,10.4
2019-05-23,8.1
2019-05-24,9.3
2019-05-25,8.5
2019-05-26,7.9
2019-05-27,7.2
2019-05-28,5.6
2019-05-31,9.9
2019-06-01,9.7
2019-06-02,11.8
2019-06-03,12.2
2019-06-04,12.2
2019-06-05,12.3
2019-06-06,14.6
2019-06-07,13.5
2019-06-08,12.9
2019-06-09,10.6
2019-06-10,10.4
2019-06-11,15.3
2019-06-12,17.4
2019-06-13,13.5
2019-06-14,15.0
2019-06-15,16.7
2019-06-16,13.9
2019-06-17,12.6
2019-06-18,13.4
2019-06-19,14.0
2019-06-20,12.9
2019-06-21,11.3
2019-06-22,11.9
2019-06-23,13.3
2019-06-24,13.5
2019-06-25,14.0
2019-06-26,11.8
2019-06-27,12.6
2019-06-28,12.5
2019-06-29,12.7
2019-06-30,13.0
2019-07-01,11.0
2019-07-02,8.7
2019-07-03,8.6
2019-07-04,10.7
2019-07-05,11.0
2019-07-06,11.8
2019-07-07,11.2
2019-07-08,11.2
2019-07-09,12.5
2019-07-10,14.0
2019-07-11,14.5
2019-07-12,14.0
2019-07-13,13.3
2019-07-14,11.9
2019-07-15,12.8
2019-07-16,13.3
2019-07-17,14.1
2019-07-18,14.4
2019-07-19,14.9
2019-07-20,14.6
2019-07-21,13.8
2019-07-22,14.3
2019-07-23,16.8
2019-07-24,19.8
2019-07-25,21.0
2019-07-26,24.1
2019-07-27,24.4
2019-07-28,23.4
2019-07-29,22.4
2019-07-30,19.0
2019-07-31,15.4
2019-08-01,17.1
2019-08-02,16.7
2019-08-03,16.4
2019-08-04,15.5
2019-08-05,15.6
2019-08-06,16.0
2019-08-07,17.0
2019-08-08,15.9
2019-08-09,17.3
2019-08-10,16.1
2019-08-11,15.9
2019-08-12,12.9
2019-08-13,11.1
2019-08-14,11.8
2019-08-15,14.5
2019-08-16,13.3
2019-08-17,14.1
2019-08-18,13.6
2019-08-19,13.4
2019-08-20,12.9
2019-08-21,12.9
2019-08-22,13.7
2019-08-23,14.5
2019-08-24,16.9
2019-08-25,17.6
2019-08-26,20.5
2019-08-27,20.4
2019-08-28,20.6
2019-08-29,14.7
2019-08-30,15.2
2019-08-31,16.7
2019-09-01,11.7
2019-09-02,10.7
2019-09-03,10.7
2019-09-04,10.6
2019-09-05,9.0
2019-09-06,10.5
2019-09-07,11.3
2019-09-08,10.7
2019-09-09,13.5
2019-09-10,14.6
2019-09-11,12.4
2019-09-12,11.4
2019-09-13,11.0
2019-09-14,11.1
2019-09-15,9.6
2019-09-16,8.5
2019-09-17,7.2
2019-09-18,7.9
2019-09-19,7.2
2019-09-20,10.5
2019-09-21,11.0
2019-09-22,13.3
2019-09-23,13.1
2019-09-24,12.2
2019-09-25,12.7
2019-09-26,14.6
2019-09-27,13.4
2019-09-28,13.5
2019-09-29,11.4
2019-09-30,6.5
2019-10-01,5.8
2019-10-02,8.8
2019-10-03,8.1
2019-10-04,7.0
2019-10-05,5.7
2019-10-06,5.3
2019-10-07,6.1
2019-10-08,7.8
2019-10-09,8.8
2019-10-10,8.8
2019-10-11,8.9
2019-10-12,8.5
2019-10-13,8.3
2019-10-14,8.4
2019-10-15,9.6
2019-10-16,10.5
2019-10-17,10.1
2019-10-18,9.1
2019-10-19,7.8
2019-10-20,7.3
2019-10-21,7.0
2019-10-22,9.1
2019-10-23,9.9
2019-10-24,10.6
2019-10-25,6.1
2019-10-26,5.8
2019-10-27,4.9
2019-10-28,4.1
2019-10-29,3.0
2019-10-30,4.7
2019-10-31,5.7
2019-11-01,5.3
2019-11-02,2.7
2019-11-03,3.6
2019-11-04,2.4
2019-11-05,3.0
2019-11-06,2.6
2019-11-07,2.4
2019-11-08,-0.7
2019-11-09,-1.4
2019-11-10,-1.9
2019-11-11,-0.1
2019-11-12,3.2
2019-11-13,4.4
2019-11-14,2.6
2019-11-15,3.3
2019-11-16,2.7
2019-11-17,1.8
2019-11-18,2.6
2019-11-19,2.0
2019-11-20,3.2
2019-11-21,5.4
2019-11-22,7.4
2019-11-23,7.3
2019-11-24,6.6
2019-11-25,6.7
2019-11-26,5.3
2019-11-27,4.9
2019-11-28,3.4
2019-11-29,1.4
2019-11-30,0.4
2019-12-01,1.7
2019-12-02,1.3
2019-12-03,6.7
2019-12-04,7.0
2019-12-05,6.6
2019-12-06,4.7
2019-12-07,2.2
2019-12-08,5.0
2019-12-09,2.8
2019-12-10,3.3
2019-12-11,5.9
2019-12-12,4.3
2019-12-13,4.9
2019-12-14,5.0
2019-12-15,3.1
2019-12-16,3.5
2019-12-17,3.8
2019-12-18,3.4
2019-12-19,5.6
2019-12-20,10.0
2019-12-21,8.0
2019-12-22,6.3
2019-12-23,4.4
2019-12-24,3.6
2019-12-25,2.7
2019-12-26,1.3
2019-12-27,2.3
2019-12-28,4.2
2019-12-29,7.8
2019-12-30,6.6
